id,title,genre,genre_number,Production Country,Release Year,Director,Plot
36446,여름의 건널목,드라마,2,대한민국,2024,김가은,
36448,인류학입문,드라마,2,대한민국,2024,김준형,
36449,갤로퍼,드라마,2,대한민국,2024,오한울,
36481,ON/OFF,드라마,2,대한민국,1998,임석진,
36482,한대만,드라마,2,대한민국,2024,김준형,
37458,귀뚜라미의 노래,드라마,2,대한민국,2020,김우석,
37471,동창 : 최후의 만찬,드라마,2,대한민국,2024,배세웅,
34367,여행의 목적,드라마,2,대한민국,2021,김민세,
34368,왜 그렇게 사셨어요,드라마,2,대한민국,2023,김종한,
34615,선의-살인사건의시말,스릴러,9,대한민국,2021,왕예림,
34634,자화상,가족,0,대한민국,2021,이상학,
34640,"돌고래 외출기, 여름편",드라마,2,대한민국,2021,김국희,
34660,6974,드라마,2,대한민국,2018,이지희,
34662,비의도적 연애담 스페셜,코메디,13,대한민국,2022,장의순,"웹드라마,BL"
58840,한 남자,드라마,2,일본,2022,이시카와 케이,
31113,소울 오브 브레드,멜로,3,대만,2012,"고병권,임군양","대만,빵집,청혼,제빵사"
34721,사랑수련원,드라마,2,대한민국,2022,강상우,
34722,민지언니와 진주,드라마,2,대한민국,2022,이혜원,
34724,노멀피플,드라마,2,대한민국,2022,김미경,
36424,변주곡,드라마,2,대한민국,2024,박지훈,
33239,리베라,드라마,2,대한민국,2020,이주희,
36480,하루낮 하루밤,드라마,2,북한,2022,정성진,
60498,다잉,드라마,2,독일,2024,마티아스 글라스너,
36535,빈 터의 배우,드라마,2,대한민국,2023,전종대,
28726,악령의 밤 2,공포,1,이탈리아,1977,마리오 바바,
60600,타오르는 몸의 기억들,드라마,2,"코스타리카,스페인",2024,안토넬라 수다사시 퍼니스,
62176,생존자의 땅,드라마,2,"인도네시아,필리핀,대만,카타르",2024,루루 헨드라,
29829,은밀한 대화,멜로,3,미국,1994,아론 스페이서,"성,출판,결혼계획,비디오,독신,30대"
58698,보 이즈 어프레이드,코메디,13,"캐나다,미국,핀란드",2023,아리 에스터,
60171,도뷔시,액션,10,우크라이나,2023,올레스 사닌,
22467,발자국,미스터리,6,영국,1972,조셉 L. 맨케비츠,
35929,치얼스,드라마,2,대한민국,2023,김소영,
35933,미팅의 목적,드라마,2,대한민국,2020,조문정,
2078,홀리데이 킬러,공포,1,"이탈리아,미국",1977,오비디오 G. 아소니티스,"해변,휴양지,괴수,문어"
37340,자전거를 탄 남매,드라마,2,대한민국,2024,곽서현,
61672,할머니가 죽기 전 백만장자가 되는 법,드라마,2,태국,2024,팟 부니티팻,
37352,개청춘 크로키,드라마,2,대한민국,2024,김민지,
34087,특별한 주문,드라마,2,대한민국,2021,변현승,
34089,팥죽,드라마,2,대한민국,2021,"이용섭,박영선",
17602,해피버스데이,드라마,2,대한민국,2017,박인희,"부부,생일"
58305,복면계 노이즈,드라마,2,일본,2017,미키 코이치로,
58307,오늘도 괴롭히는 도시락,드라마,2,일본,2018,츠카모토 렌페이,
35395,여유,드라마,2,대한민국,2020,변영진,
35517,TMI,드라마,2,대한민국,2023,박민지,
59796,세틀러스,SF,15,영국,2021,와이어트 록펠러,
37686,"뉴클래식 프로젝트 미안하다, 사랑한다",드라마,2,대한민국,2024,이형민,
37694,너에 관한 단순한 사실들,드라마,2,대한민국,2024,김용문,
37697,민아에게,드라마,2,대한민국,2024,강민서,
37706,모과,드라마,2,대한민국,2024,백소혜,
34200,미루었던 지금,가족,0,대한민국,2022,박지은,
36746,욕망의 사슬,미스터리,6,이탈리아,1972,Sergio Pastore,
34212,꿈,드라마,2,대한민국,2021,방수오,
34215,학교 가는 길,드라마,2,대한민국,2021,김우석,
2985,흑귀,공포,1,"대한민국,홍콩",1976,이용민,"괴기,삼각관계,질투,한홍합작영화,한국홍콩합작영화,합작영화,원한,전처,초상화,컬러시네마스코프,귀신,고양이,호러,공포,공포영화"
34253,약간의 판타지,판타지,14,대한민국,2022,손승범,
34254,교정,드라마,2,대한민국,2022,양형석,
3011,킹콩의 대역습,공포,1,"대한민국,미국",1976,"폴 레더,최영철","괴기,입체영화,킹콩,3D영화,유인원,한미합작영화,합작영화,컬러시네마스코프,괴수,촬영현장,영화촬영장"
3056,용사왕,공포,1,"대한민국,필리핀",1976,"권영순,화산","괴기,합작영화,한국필리핀합작영화,특수효과,특수촬영,환상의 세계,컬러시네마스코프"
34262,그래도 사랑해,드라마,2,대한민국,2022,김명희,
34263,평평한 지구의 사회,드라마,2,대한민국,2021,김윤수,블랙코미디
34265,현타,드라마,2,대한민국,2019,유다원,
58427,벼랑 끝에서,드라마,2,프랑스,2013,그레고리 콜린,
2986,원무,공포,1,대한민국,1976,박윤교,"괴기,빙의,무당,미이라,공포,호러,전생,정신이상,정신착란,컬러시네마스코프"
3427,평양맨발,액션,10,대한민국,1980,남기남,"만주,일제시대,평양,도피,코믹액션,유도,코미디언,일제강점기,컬러시네마스코프"
35522,여집합,드라마,2,대한민국,2023,박성훈,
2528,0시(영시),미스터리,6,대한민국,1972,이만희,"경찰서,고속버스,남대문,다람쥐,당구장,벙글마크,복수,분식날,삼륜차,생일파티,서울역,오토바이,유괴,피자,흔들의자,형사,수사관,수사극,컬러시네마스코프"
36484,안경,드라마,2,대한민국,2024,심규원,
36488,담비는 결혼이 하고 싶다,드라마,2,대한민국,2023,강영진,
36489,꿈만 깊다,드라마,2,대한민국,1999,임성찬,
14429,떡볶이 스토리,드라마,2,대한민국,1998,"장건재,조미례",
36497,어머니가 부르는 노래,드라마,2,대한민국,1999,전덕조,
37482,"오늘의 날씨, 이-음",드라마,2,대한민국,2023,"박시연,박수빈",
29843,잭 앤 질,멜로,3,미국,2011,데니스 듀간,"쌍둥이,남매,비호감,명절"
37514,새벽의 Tango,드라마,2,대한민국,2024,김효은,
34735,형사록 시즌 2 Ep.1,범죄,7,대한민국,2023,한동화,
34740,잠시 쉬었다 가는 것이 좋겠어,드라마,2,대한민국,2022,백정엽,
34744,쭈볏쭈볏,드라마,2,대한민국,2022,홍정연,
34753,출소,드라마,2,대한민국,2022,정한겸,
427,낭만열차,드라마,2,대한민국,1959,박상호,"신문연재소설원작,한국소설원작,대학교수,사제간의사랑,사제지간,비극적사랑"
34878,작두,드라마,2,대한민국,2022,정재용,
34885,버거송 챌린지,드라마,2,대한민국,2023,김민하,
34888,함진아비,스릴러,9,대한민국,2023,이상민,
36672,"그때, 우리",드라마,2,대한민국,2020,최솔이,
36682,펫숍브이로그,드라마,2,대한민국,2021,이옥섭,
37611,이웃,드라마,2,대한민국,2021,권현지,
37626,수상한 교실2: 이새나 실종 사건,드라마,2,대한민국,2023,양윤서,
57828,렌필드,액션,10,미국,2023,크리스 맥케이,
31046,빅 웨딩,멜로,3,미국,2013,저스틴 재컴,"결혼,웨딩드레스,가족,철부지,트러블메이커"
3402,느미,드라마,2,대한민국,1979,김기영,"농아,벙어리,여성노동자,한국소설원작,비극적사랑,컬러시네마스코프,베스트셀러원작,기구한운명"
58716,더 도어 : 다섯 개의 문,스릴러,9,러시아,2022,"비탈리 두드카,미카일 모르스코프,블라디미르 마슬로프",
34535,피디님이 책임지세요,코메디,13,대한민국,2022,김선연,
58733,바비,드라마,2,"미국,영국",2023,그레타 거윅,
30915,저스트 어 이어,멜로,3,영국,2013,댄 마저,"연애,결혼,결혼1주년,권태"
35953,되뇌다,드라마,2,"대한민국,우즈베키스탄",2022,박수민,
35955,일주년,드라마,2,대한민국,2023,지상우,
35957,안락을 향해,드라마,2,대한민국,2023,김진홍,
35964,로비,코메디,13,대한민국,2023,하정우,
36004,불멍,드라마,2,대한민국,2023,유동민,
62015,누가 매기 무어를 죽였을까?,코메디,13,미국,2023,존 슬래터리,
60513,여름날의 시,드라마,2,"중국,스위스,말레이시아",2024,남찬소,
62016,맥스와 환상의 시니어팀,가족,0,독일,2024,빈프리드 올스너,
34815,"낙원, 이브의 아담",미스터리,6,대한민국,1998,남상미,
35834,현대인,드라마,2,대한민국,2023,최영은,
35835,이발소,드라마,2,대한민국,2022,임지선,
60544,고질라 X 콩: 뉴 엠파이어,액션,10,미국,2024,애덤 윈가드,
36217,0프로,드라마,2,대한민국,2020,옥일재,
36218,나만의 집,드라마,2,대한민국,2021,이서아,
36219,황학의 무법자,드라마,2,대한민국,2021,황욱,
36254,것들에 대해 말하는 것,드라마,2,대한민국,2024,김면우,
34332,딜리버리,드라마,2,대한민국,2020,이상진,
34333,나의집,드라마,2,대한민국,2020,김진호,
34366,아이-보이프렌드,코메디,13,대한민국,2020,조혜리,
58531,마리아: 전쟁의 사도,드라마,2,우크라이나,2020,자자 부아제,
58645,아메리칸 카니지,액션,10,미국,2022,디에고 할리비스,
34487,외지인,드라마,2,대한민국,2022,이완희,
34493,낭만여행,드라마,2,대한민국,2023,박동기,
34494,리필을 청할때,드라마,2,대한민국,2021,김강태,
58676,"줄리엣, 네이키드",코메디,13,"미국,영국",2018,제시 페레츠,
35695,온(溫)라인,드라마,2,대한민국,2020,정동주,
59994,밥 말리: 원 러브,드라마,2,미국,2023,레이날도 마커스 그린,
36582,서리다,드라마,2,대한민국,2024,김태휘,
36584,거짓말의 색은 노랑,드라마,2,대한민국,2023,이주희,
36585,얼룩,드라마,2,대한민국,2024,서나영,
36637,강필석 배우님께ㅋ,드라마,2,대한민국,2020,안서연,
36638,디엠싱어,드라마,2,대한민국,2024,이준상,
37515,인서트,드라마,2,대한민국,2024,이종수,
37521,홍이,드라마,2,대한민국,2024,황슬기,
37522,환희의 얼굴,드라마,2,대한민국,2024,이제한,
56774,메타모르포제의 툇마루,드라마,2,일본,2022,카리야마 ?스케,만화원작
22354,금단의 열매,드라마,2,프랑스,1952,앙리 베르누이,
1073,나는 이상해,코메디,13,미국,1958,마이클 키드,"광대,서커스,사자조련사,곡예사,카니발,무대감독"
34980,잠복근무의 맛,드라마,2,대한민국,2023,김지홍,
35031,키싱유,드라마,2,대한민국,2022,송준범,
35033,한 숨,SF,15,대한민국,2023,김슬기,
59159,만강홍: 사라진 밀서,코메디,13,중국,2023,장예모,
35047,회귀,드라마,2,대한민국,1979,강지훈,
35048,찢어진 날개,드라마,2,대한민국,1980,강지훈,
36701,죽이는 한마디,드라마,2,대한민국,2024,김규진,블랙코미디
6838,백만장자의 첫사랑,멜로,3,대한민국,2006,김태균,"불치병,유산,유산상속,대재벌,재벌상속녀,재벌,재벌손자,거액의유산,유언,유언장,고교졸업,고등학교,고등학생,사랑"
3037,영노,공포,1,대한민국,1976,이성구,"괴기,위장결혼,원귀,망령,심령술,심령학,무덤,시체유기,외국인배우출연,호러영화,시네마스코프"
36745,성적표,드라마,2,대한민국,2023,김묘경,"청소년,가족"
36746,고양이 통역기,드라마,2,대한민국,2024,김영준,
36753,정화된 밤,드라마,2,대한민국,2023,안태현,
36756,소확행,드라마,2,대한민국,2023,추세영,
36758,악처라도 괜찮아,드라마,2,대한민국,2023,신춘몽,
36763,엄마의 자리,드라마,2,대한민국,2023,유희정,
9901,순정만화,멜로,3,대한민국,2008,류장하,"띠동갑,만화원작,순수한사랑,아저씨,여고생,연상연하,연애,짝사랑,커플,한국만화원작,웹툰원작,네커플"
23936,맛있는 엔딩,드라마,2,대한민국,2021,정소영,
58779,포트리스2 : 스나이퍼 아이,액션,10,미국,2022,조쉬 스턴펠드,
34577,홈! 스윗 홈!,드라마,2,대한민국,2023,이건휘,
34579,라스트 스탠드,코메디,13,대한민국,2023,김동하,
34616,부정,드라마,2,대한민국,2021,카사하라 미나코,
34627,마야의 세계,드라마,2,대한민국,2021,양유빈,
34720,유택동산,드라마,2,대한민국,2022,이하은,
58735,미션 임파서블: 데드 레코닝 PART ONE,액션,10,미국,2023,크리스토퍼 맥쿼리,
13100,내 아내의 모든 것,멜로,3,대한민국,2012,민규동,"이혼,아내,잔소리,부부권태,부부,불만,카사노바,바람둥이,이웃집,이웃"
13069,로맨스 조,멜로,3,대한민국,2011,이광국,"감독,로맨스,여배우,자살,프로듀서,집필,러브스토리,조감독,자살시도,첫사랑,다방레지,다방아가씨,다방여자"
36011,생일선물,드라마,2,대한민국,2023,정재훈,
36059,니자리,드라마,2,대한민국,2024,홍상진,
36061,도둑의 시,드라마,2,"대한민국,일본",2015,유성준,
36062,댓글부대,드라마,2,대한민국,2024,안국진,"한국소설원작,신문기자,사회고발,소설원작,여론조작,댓글조작,SNS,제보자,언론,페리스휠,바이럴"
58335,위험한 사돈,드라마,2,폴란드,2021,야쿱 미할츠쿠,
34165,필사의 추격,코메디,13,대한민국,2024,김재훈,
34176,와인창문,드라마,2,대한민국,2021,한태경,
58347,디어 마이 러브,드라마,2,"핀란드,아일랜드,벨기에",2022,클라우스 해로,
34193,날아라 치킨,드라마,2,대한민국,2021,이상혁,
34213,지상의 천사,드라마,2,대한민국,2021,심이안,
34214,늪,드라마,2,대한민국,2021,황태흠,
34248,뛰지 않아도 바람은 부는데,드라마,2,대한민국,2022,한명우,
36262,"""사랑해"" 주세요",드라마,2,대한민국,2023,박영초,
36263,...ㅣㅡ,드라마,2,대한민국,2023,양주천,
36267,그분의 딸,드라마,2,대한민국,2020,박영민,
36271,유전,스릴러,9,대한민국,2024,정동주,
60817,골든 이글: 스페셜 포스,액션,10,카자흐스탄,2024,다니야르 이브라기모프,
13037,러브픽션,멜로,3,대한민국,2011,전계수,"소설가,연애,열정,찌질,단점,커플,창작,창작의고통,권태,권태기,연인,구애,겨드랑이털,채식주의,알래스카"
60894,할리우드 살인사건,액션,10,미국,2021,팀 커크비,
34525,어웨이,스릴러,9,대한민국,2023,정동주,
34530,그러니까 내 말은...,드라마,2,대한민국,2021,손준영,
34533,해피메리엔딩,드라마,2,대한민국,2023,민채연,"BL,웹드라마"
58709,삼총사,액션,10,영국,2023,빌 토마스,
58717,플래닛,드라마,2,러시아,2022,드미트리 키셀레프,
34585,테스트 미,드라마,2,대한민국,2022,김서인,
34633,하프,스릴러,9,대한민국,2021,김민진,
35708,저 아닌데요,스릴러,9,대한민국,2021,주현웅,
35712,그 가을 우리,드라마,2,대한민국,2023,"권칠인,권지용",
56023,로데오,드라마,2,프랑스,2022,롤라 키보롱,
60559,쿨리는 울지 않는다,드라마,2,"베트남,싱가포르,프랑스,필리핀,노르웨이",2024,팜 응옥 란,
61037,더 모히칸 컴즈 홈,드라마,2,일본,2016,오키타 슈이치,"섬,락,락밴드,펑크"
36674,나는 누가 듣지 않게끔 외친다.,드라마,2,대한민국,2020,위호성,
61052,"안녕하세요, 아저씨",드라마,2,필리핀,2022,GB 삼페드로,
2059,오멘,공포,1,"미국,영국",1976,리차드 도너,"666,로마,사산,유모,난간,신부,악마,요한계시록,소년,오컬트"
62107,에일리언: 배틀 포 마스,액션,10,미국,2022,노아 루크,
28206,톨 T,액션,10,미국,1957,버드 보티처,"납치,보안관,강도,신혼부부,역마차"
62109,불릿 트레인 다운,액션,10,미국,2022,브라이언 노왁,
37544,인어,드라마,2,대한민국,2024,이기백,
62174,"옌과 아이리, 모녀 이야기",드라마,2,대만,2023,린슈위,
35049,꽃들은 어디로,드라마,2,대한민국,1983,강지훈,
35051,마시멜로 이야기?,드라마,2,대한민국,2023,김남수,
13377,남자사용설명서,멜로,3,대한민국,2012,이원석,"비디오,연애,조감독,톱스타,심리,남성심리,남성,남자와여자"
13192,웨딩스캔들,멜로,3,대한민국,2012,신동엽,"백수,위장결혼,증명,동영상"
35059,룩킹포,드라마,2,대한민국,2023,김태희,
35084,아무 잘못 없는,드라마,2,대한민국,2023,박찬우,
36787,온사병,드라마,2,대한민국,2023,박시하,
59843,히트맨,액션,10,미국,2023,리차드 링클래이터,
36808,생수도,드라마,2,,2021,권정원,
1372,빅 라킷,공포,1,이탈리아,1976,엔조 G. 카스텔라니,"형사,범죄조직,강간,마약딜러,복수"
61241,해가 지기 전에,드라마,2,스페인,2023,나니 마토스,
36824,당연한 이야기,드라마,2,대한민국,2024,이소현,
36844,컨티고,판타지,14,대한민국,2024,선우동규,
61296,디 아이언 클로,드라마,2,"미국,영국",2023,T. 숀 더킨,
6737,스윙 다이어리,미스터리,6,대한민국,1996,이난,"포르노, 구타, 계약, 섹스, 재즈"
61344,그림자 사이,어드벤처,11,"포르투갈,프랑스",2018,"알리스 기마랑이스,모니카 산토스",
37689,세이브,드라마,2,대한민국,2020,이소민,
37690,나의 봄,드라마,2,대한민국,2020,최단비,
62440,하이퍼보리안,드라마,2,칠레,2024,"크리스토발 레온,호아킨 코시냐",
37695,몽마르뜨 공원에서,드라마,2,대한민국,2024,손모아,
37701,아이를 잃어버린 아빠들,드라마,2,대한민국,2024,최민경,
34736,형사록 시즌 2 Ep.2,범죄,7,대한민국,2023,한동화,
34770,침묵,드라마,2,대한민국,2023,배준원,
34801,노란하루,드라마,2,대한민국,1998,"정재평,박현석,나한정,박지만,윤정희,이정훈",
34816,라면봉지 속으로,드라마,2,대한민국,1998,,
34819,틀,드라마,2,대한민국,1998,김진용,
1927,캐리,공포,1,미국,1976,브라이언 드 팔마,"고등학교,광신자,금욕주의,대학살,돼지피,모녀,미망인,사춘기,순결,여고생,염력,왕따,초능력,파티,화면분할,스티븐킹,소설원작,미국소설원작"
36094,아디오스,드라마,2,대한민국,2020,최병철,
36100,토요일 오후,드라마,2,대한민국,2021,안태훈,
36101,냄새탈출,드라마,2,대한민국,2020,명재권,
60364,스퍼드,드라마,2,남아프리카공화국,2010,도노반 마시,
60365,스퍼드 2 : 더 매드니스 컨티뉴,드라마,2,남아프리카공화국,2013,도노반 마시,
60367,마리 퀴리,드라마,2,"폴란드,독일,프랑스",2016,마리 노엘,
57070,갈증,뮤지컬,5,인도,1957,구루 두트,
34251,집합체,드라마,2,대한민국,2022,정예린,
34256,나비꿈을 꾼다면,드라마,2,대한민국,2022,조수인,
34257,입하,드라마,2,대한민국,2021,"김예전,소은성",
34264,그 밤,드라마,2,대한민국,2022,오수연,
34267,그렇습니까? 오카피입니다,드라마,2,대한민국,2022,이승재,
34326,여름과 가을사이,드라마,2,대한민국,2022,송에스더,
61108,노 웨이 업,스릴러,9,영국,2024,클라우디오 파,
13304,나의 PS 파트너,멜로,3,대한민국,2012,변성현,"스캔들,실연,전화,폰섹스,애정결핍,이벤트,음담패설"
36740,풍기,코메디,13,대한민국,2023,박규식,
35559,대치동 스캔들,드라마,2,대한민국,2024,김수인,
36782,정신머리 없는 여자,드라마,2,대한민국,2024,허지예,
61297,불꽃 속에 태어나서,코메디,13,미국,1983,리즈 보덴,
2515,어머니 왜 나를 낳으셨나요,뮤지컬,5,대한민국,1972,김묵,"실존인물,실기(實記),장님,맹인,가수,인간승리,실화바탕,음악영화,컬러시네마스코프"
34792,홈,드라마,2,대한민국,2023,이혜빈,
34794,틱탁,범죄,7,대한민국,2023,강다연,
34814,군(君),드라마,2,대한민국,1998,"고희경,권민정,김송이,원선희,박성혜,조승현",
13937,경주,멜로,3,대한민국,2013,장률,"경주,교수,그림,여행,코미디,옛추억,찻집"
34864,고갈,스릴러,9,대한민국,2021,강대원,
58979,지울 수 없는 기억,SF,15,일본,2022,소노다 신,
58988,요괴대전쟁,액션,10,일본,2005,미이케 다카시,
58989,한번 죽어 봤다,코메디,13,일본,2020,하마사키 신지,
36812,검은 손,미스터리,6,이탈리아,1971,Osvaldo Civirani,
35806,파리에서 점심을,드라마,2,대한민국,2020,이채현,
35838,유언비어,드라마,2,대한민국,2023,유승연,
60108,미스 샴푸,드라마,2,대만,2023,구파도,
35920,스토커,드라마,2,대한민국,2023,박승범,
61112,몽키맨,액션,10,미국,2024,데브 파텔,
61179,소용돌이,드라마,2,"프랑스,벨기에,모나코",2021,가스파 노에,
36759,모과향,드라마,2,대한민국,2023,최은화,
61175,에밀리아 페레즈,코메디,13,프랑스,2024,자크 오디아르,
2392,후로아 부인과 두 남편(도나의 선택),드라마,2,브라질,1988,부르노 바레토,"카니발,삼바,심장마비,미망인,약학박사,재혼"
62299,클라우드 하트,드라마,2,몽골,2024,루브산다그와 에르데네-오치르,
35086,가제가제,판타지,14,대한민국,2023,박주빈,
35087,처음,드라마,2,대한민국,2023,진여온,
59056,크리에이터,액션,10,미국,2023,가렛 에드워즈,
56931,위어드,코메디,13,미국,2022,에릭 아펠,
36931,육개장,드라마,2,대한민국,2021,장윤석,
61432,스픽 노 이블,드라마,2,"미국,영국",2024,제임스 왓킨스,
58968,뮤턴트 워리어 Z,액션,10,미국,2023,조나단 스트라이톤,
13222,그여자 그남자의 속사정,멜로,3,대한민국,2012,이윤형,"로맨스,세남자,첫경험,연애,연애담,연인,남녀관계,성관계,사랑,순수한사랑,스킨십"
34850,레쓰비,드라마,2,대한민국,2021,신환희,
34887,뜨끈한 뜨개질,코메디,13,대한민국,2023,오지현,
34893,부산에 가면,드라마,2,대한민국,2023,이승현,
34896,동그란 이야기,드라마,2,대한민국,2018,김진희,
34905,심장에서 가장 가까운,드라마,2,대한민국,2023,최훈,
59029,더 킹덤: 군주의 전쟁,액션,10,터키,2022,에미르 카릴자데,
59031,힙노틱,액션,10,미국,2023,로버트 로드리게즈,
60403,부르달락: 흡혈귀,드라마,2,프랑스,2023,에이드리언 보우,
28721,주말의 터미네이터,공포,1,캐나다,1976,윌리암 프루엣,"불량배,시골길,별장,복수"
62123,알라딘,가족,0,미국,1997,로버트 L. 레비,"알라딘,지니,요술램프,아동영화"
282,불사조의 언덕,드라마,2,대한민국,1955,전창근,"6.25,625,한국전쟁,전우애,전쟁영화,미군,미군부대,UN군,1950년대"
13169,배꼽,멜로,3,대한민국,2008,박보상,"가정,연애,화목,외도,가족사,대학교수,호텔리어,완벽,거짓"
34351,지나간 어느날,드라마,2,대한민국,2023,우성관,
58525,키네마의 신,드라마,2,일본,2021,야마다 요지,
11268,불타는 내마음,멜로,3,대한민국,2009,최원섭,"대머리,짝사랑,취업준비생,찌질,연애,오랜연인,오래된연인,막장,커플,연인,고백,사랑고백"
34358,믿을 수 있는 사람,드라마,2,대한민국,2021,곽은미,
37017,죽음의 죠스,공포,1,미국,1976,William Grefe,
34415,sub)구독과 조아영#일상,드라마,2,대한민국,2022,김국희,
36884,눈자라기,드라마,2,대한민국,2023,양가희,
61320,원맨,액션,10,아일랜드,2023,로버트 로렌즈,
28724,사탄을 위한 일곱 여자들,공포,1,프랑스,1976,미셸 르모인,
28723,마리안의 욕망,공포,1,"미국,이탈리아",1976,댄 커티스,
54597,회색 벨벳위의 네 마리 파리,미스터리,6,"프랑스,이탈리아",1971,다리오 아르젠토,
37026,자율주행이 너무해,코메디,13,대한민국,2024,정기연,블랙코미디
118,로빈훗의 복수,사극,8,영국,1958,조지 셔만,"의적,남장여자,귀족"
192,록앤롤,뮤지컬,5,미국,1956,프레드 F. 시어스,"DJ,나이트클럽,댄스,락큰롤,밴드,빌 헤일리,블랙보드 정글,로큰롤,프레드 시어즈,플래터스,폭력교실,락 어라운드 더 클락,음악영화,뮤지컬"
195,비내리는 밤의 기적,드라마,2,미국,1956,루돌프 마테,"제2차세계대전,비서,미혼여성,모녀,센트럴파크,군인,기적"
35002,내일의 내일,드라마,2,대한민국,2023,유아라,환경오염
35003,분화,드라마,2,대한민국,2023,권예하,
37090,거대한 공포,드라마,2,대한민국,2024,우성관,
37099,감자의 모양,드라마,2,대한민국,2023,"김수웅,이지윤",
37160,나의 쇼트케이크,드라마,2,대한민국,2024,정지우,
37164,"너, 사용설명서",드라마,2,대한민국,2023,이현경,
35770,애니,드라마,2,대한민국,2022,이상진,
35772,마스크 짙게 바르고,드라마,2,대한민국,2022,이가경,
35779,류응,드라마,2,대한민국,2023,유진,
35804,반달,드라마,2,대한민국,2021,"이영만,김민준",
13179,통통한 혁명,멜로,3,"대한민국,일본",2012,민두식,"다이어트,모델,짝사랑,포토그래퍼,몸무게,이상형,과체중,몸매,외모지상주의"
32610,퀸 콩,공포,1,"영국,프랑스,독일,이탈리아",1976,프랭크 애그라마,
6016,신이 말하기를,공포,1,미국,1976,래리 코엔,"살인, 외계인, 악마, 경찰, 초자연, 오컬트, 인디영화"
59509,아가일,액션,10,영국,2023,매튜 본,
36453,로또,드라마,2,대한민국,2021,강성묵,
36467,나선의 연대기,드라마,2,대한민국,2023,김이소,
36473,치킨맨,드라마,2,대한민국,2024,김현빈,
36474,드라이브,드라마,2,대한민국,2023,정연,
60937,낫씽 벗 어 맨,드라마,2,미국,1964,마이클 로머,
36542,영화로 만들려고,드라마,2,대한민국,2024,정형석,
13559,왈츠 속의 탱고,멜로,3,대한민국,2012,이경진,"왈츠,탱고,복고,노인,노부부"
14202,녀녀녀,멜로,3,대한민국,2013,한승림,"세여자,원나잇스탠드,호텔,서른"
60022,리볼버 릴리,액션,10,일본,2023,유키사다 이사오,
36984,관 값,드라마,2,대한민국,2023,이경민,
61809,거친 녀석들 : 히틀러 암살단,액션,10,영국,2023,로비 데이비드슨,
34553,뮤즈,드라마,2,대한민국,2023,조윤빈,
2914,인사여무,공포,1,"대한민국,필리핀",1975,"권영순,홍홍,노준곡,두문파","괴기,합작영화,한국필리핀합작영화,한국대만합작영화,원시시대,뱀,컬러시네마스코프,해외로케"
34559,겨울밤 먼 곳,드라마,2,대한민국,2023,황규현,
34560,자매의 맛,드라마,2,대한민국,2023,황인원,
34561,동행,드라마,2,대한민국,2023,음문석,
34563,피크닉,드라마,2,대한민국,2023,소성섭,
59749,엘리자벳과 나,드라마,2,"독일,스위스,오스트리아",2023,프라우케 핀스터발더,
35519,우크렐레 소녀들,드라마,2,대한민국,2018,배린오,
35521,다찌마리 아저씨,액션,10,대한민국,2023,김호민,
35526,피트,스릴러,9,대한민국,2022,김민승,
59829,렛 미 고,드라마,2,"프랑스,스위스,벨기에",2023,막심 라파즈,
14175,나가요 미스콜,멜로,3,대한민국,2014,한동호,
1903,죠스,공포,1,미국,1975,스티븐 스필버그,"상어,시리즈,해수욕장,휴양지,바캉스"
59898,아이스마이어,드라마,2,"오스트리아,독일",2022,데이빗 와그너,
36982,세상 참 예쁜 오드리,드라마,2,대한민국,2022,이영국,
36983,오해,드라마,2,대한민국,2024,윤원상,
36988,울지 않는 아이,드라마,2,대한민국,2024,이혁종,
61453,에드거 앨런 포의 밤,드라마,2,미국,2023,안드레아 A. 월터,
36997,천국,가족,0,대한민국,2024,손승웅,
35823,내일을 피게 만드는 힘,드라마,2,대한민국,2022,정우현,
36563,ID_영길엄마,드라마,2,대한민국,2024,이윤석,
36564,Shadow Day,드라마,2,대한민국,2002,최웅식,
60984,쉬 캠 투 미,코메디,13,미국,2023,레베카 밀러,
36629,오트쿠튀르의 유령들,드라마,2,대한민국,2024,정호원,"패션,패션디자이너,패션쇼"
2138,그림자 없는 여자,미스터리,6,대한민국,1970,강유신,"마약밀매,마약밀수,마약단속반,시체운반,위장사망,위장살인,살인청부업자,컬러시네마스코프"
37460,텐트남 우이독경,드라마,2,대한민국,2020,송태호,
37461,어느 시티,드라마,2,대한민국,2020,이어진,
37462,아이코스를 잃어 버렸다,드라마,2,대한민국,2020,백종현,
58318,65,액션,10,미국,2023,"스콧 벡,브라이언 우즈",
7621,리듬에 맞춰,드라마,2,대한민국,2003,김형국,
34150,절망적 사랑,드라마,2,대한민국,1998,정소연,
13836,캐치미,멜로,3,대한민국,2013,이현종,"뺑소니,완전범죄,첫사랑,도둑,범죄프로파일러"
34151,역,드라마,2,대한민국,1998,함진,
34152,스미스씨 브라질에가다,드라마,2,대한민국,1998,최동훈,
35766,Love in Zoom,드라마,2,대한민국,2023,김은혜,
35768,소풍,드라마,2,대한민국,2023,최지수,
35776,안녕,드라마,2,대한민국,2023,김준혁,
35778,아가미로 숨 쉬는 방법,드라마,2,대한민국,2023,손윤희,
35780,안녕의 세계,드라마,2,대한민국,2023,정연지,
35784,영화장르 대격돌,드라마,2,대한민국,2023,대월초 6학년1반,
35909,뱀파이어의 초콜릿,판타지,14,대한민국,2021,김정연,
